id,r_x,r_y,r_z,v_x,v_y,v_z
54485,0.884376,2.37974,-0.048314,-229920,54118.5,-24172.1
54486,-0.800721,0.920382,1.50072,227011,154265,-31235
54487,-0.438093,-2.34077,-0.396538,220296,-76916.8,-82647.3
54488,1.29439,1.97393,-1.63703,130932,-156044,-78015
54489,2.82883,-1.66082,1.94473,-73621.4,-135593,-61742.1
54490,-1.83252,-1.27777,1.69713,153992,16321.6,159934
54491,-0.149667,-2.15053,0.379318,-42566.6,-49668.6,-256788
54492,-2.59981,-0.938824,0.441069,-66170,205779,401.298
54493,1.49885,1.94771,-0.675433,-100522,147911,158041
54494,-1.34107,2.32302,-0.274545,5974.02,19701.7,215304
54495,-1.86547,0.789331,1.71524,165898,25260.5,165378
54496,-1.54172,0.898082,0.0134058,7247.16,57441,-274001
54497,-0.639325,2.05261,-3.90992,81023.1,-128399,-52453.8
54498,1.36788,-2.27634,1.32122,-187630,-50469.7,94592.4
54499,0.901934,-0.340486,-2.35068,140154,-182518,23845.3
54500,-0.797363,1.55083,0.535111,257554,162631,-60717
54501,-0.855125,-3.41117,-0.376124,186766,-35908.3,8442.67
54502,0.0384349,0.922911,3.02505,-153696,-123721,56116.6
54503,-2.50763,-0.353298,0.673137,-80831.2,163899,-142645
54504,1.97803,-0.489511,-2.27995,-65429.5,132914,-125595
54505,-1.93507,-1.25149,1.97965,-159531,-39919.2,-129876
54506,1.85518,-0.111943,-1.22101,-89316.4,-224148,-112475
54507,2.50781,0.575477,-0.583522,57248,-219723,29303.3
54508,0.792259,-2.8117,-0.229459,-193313,-75639.9,3096.35
54509,2.01551,0.452496,-1.11368,-137534,127110,-151684
54510,-0.293391,-1.30414,-2.34444,211965,-26014.9,-59168.9
54511,0.396695,-2.5351,2.62977,-162305,-17803.3,-48347.3
54512,0.187636,-1.22024,-2.15913,-89851.6,207836,-71161.6
54513,1.24386,2.81407,0.198949,174594,-42641.3,-102136
54514,1.5388,0.924008,0.492595,-109597,163817,-117654
54515,0.759281,2.68319,-0.124032,-197483,58037,-99207.6
54516,-2.07702,1.68043,1.5315,-34407.7,-159565,131354
54517,2.18654,1.73657,-0.812027,-51273.9,-66200.7,-191611
54518,-0.923551,-1.14779,-2.32903,-98175,-165606,120122
54519,-0.166091,-2.37638,0.269981,-129322,-60057.2,-186752
54520,-1.8139,-0.903689,1.0358,70213.4,-228231,-72974.6
54521,0.366995,-0.180837,3.10977,23106.3,-199038,-22336.5
54522,-0.187821,1.82955,0.39502,-279511,-19503.8,67185.5
54523,-2.51984,-1.30646,-0.257029,94465.7,-114250,-152912
54524,0.976793,-2.20101,-2.37023,-117499,107233,-110972
54525,-0.218874,1.93036,1.65087,199096,-20445.9,85531.3
54526,-2.06093,-0.0615043,3.10481,-122489,90298.1,-77420.8
54527,-1.03924,-2.65549,-0.0730015,-140103,67888.4,162639
54528,-1.12633,3.60605,-0.0934365,160560,49187.4,-242.543
54529,1.2788,1.38357,-1.26902,86948.4,-216772,-84486
54530,-0.967142,-1.1543,1.83889,-200510,122946,-66713.6
54531,2.03695,1.25713,0.643152,-22804.5,154137,-185692
54532,0.744685,0.244405,0.60654,241970,-316816,-61829.3
54533,2.66269,-2.20681,1.9549,-1862.44,-119757,-105537
54534,0.897887,-0.687929,2.86324,-159408,105905,79759
54535,0.704093,3.30963,-0.746047,76351.2,-34248,-165047
54536,-2.51135,0.96387,-0.0362829,-94654.6,-204681,-4447.03
54537,3.48269,0.358505,-0.104223,1519.94,44025.6,-161341
54538,-1.02265,-0.377269,-2.88627,-149487,130202,38313.2
54539,1.09302,-1.68284,-1.65332,-115847,-143572,109039
54540,2.20551,-1.49879,-1.05682,164432,150471,13517.4
54541,0.227919,2.20032,-0.180943,-84060.1,67812.5,223486
54542,2.10603,2.0432,-0.719797,-132391,34182.4,-160580
54543,1.98185,1.7819,-0.312125,162233,-165426,19102.5
54544,-0.00662456,1.54867,-2.62371,-26142.1,174805,115571
54545,1.29462,2.39023,-0.0722602,47954.1,-4443.24,218842
54546,-0.0108096,2.70691,0.217126,224459,-5847.89,-68696.4
54547,1.37798,-1.73602,-0.115423,188892,182144,4716.69
54548,1.50649,-0.270866,-1.91659,197560,-4435.86,116968
54549,3.03353,0.120538,0.330873,12257.2,-198135,16640.3
54550,-1.17111,0.504065,-1.93188,-227154,30653.3,102239
54551,2.14117,2.02071,0.330468,124036,-126566,86237.1
54552,0.610401,2.46193,0.945888,229872,-44180.8,43716.6
54553,0.70425,1.57429,0.732177,-240539,101826,56072.9
54554,0.619357,-1.74249,-1.2326,1413.7,107248,-229761
54555,2.16784,-1.06953,0.0655673,108910,206562,-85766.9
54556,1.4162,1.3472,2.09552,176490,-40512.4,-131470
54557,1.1502,-1.65865,0.513778,234195,120628,-53875.9
54558,2.78376,1.50786,1.10217,11946,-125474,138301
54559,-2.97078,-0.668662,-0.787614,-65771.2,142621,131350
54560,0.431223,-0.932384,3.12348,-4103.38,187596,53946.3
54561,-0.502343,-2.13861,-0.280001,-242610,9738.58,115975
54562,2.63386,0.441077,-0.0585212,23980.8,-168599,-169749
54563,-0.697829,-0.739253,2.72484,-216691,-996.921,-27967.8
54564,-2.98736,0.881549,-0.425402,-70193.9,-181971,23111.5
54565,-0.155166,-0.231799,3.28778,-98237,170201,-3211.63
54566,-0.298506,0.99174,2.93305,182980,-11323.5,18484
54567,1.96496,0.898445,0.611145,-52373.5,76228.9,233248
54568,-3.08005,0.711666,1.38835,83785,147352,67524.9
54569,-0.281455,-0.211624,-2.44633,-63919,227139,-18842.3
54570,-0.847878,-2.79695,-0.81962,190491,-80473,-8443.93
54571,-0.0949398,1.52092,2.48415,-179214,91211.8,-77555.7
54572,0.539877,2.04797,-0.777349,255613,-23947.4,36773
54573,-0.093694,-2.52997,0.143602,-76831.3,25421.3,236371
54574,-0.971437,-2.50222,-0.27928,-195580,106334,6323.31
54575,-3.09983,-0.323814,1.37895,24217.4,-189488,17696.3
54576,-2.58308,-1.90075,0.337106,2579.91,17552.6,199086
54577,-2.33835,1.24021,-0.057852,95028.3,218154,-37160.5
54578,-2.01868,0.162963,1.45316,65699.3,209194,69473.6
54579,0.914801,2.57552,1.21865,90953.1,48031.4,-186932
54580,-2.30573,0.473788,-1.50195,66139.1,197965,14592.5
54581,1.4661,1.55696,-0.0885022,-189384,149122,-128782
54582,-1.75159,-1.07977,-1.38976,-118605,205219,-8919.13
54583,1.41463,-0.41413,2.60177,3732.59,-204430,-49217.1
54584,-0.675267,2.37931,-1.4477,-132161,53410.5,176085
54585,0.196836,-1.14728,2.30656,214670,-76689.1,-56729.3
54586,-0.900278,-2.21215,-1.64009,-82441.7,-87424.1,170556
54587,-2.2444,2.27862,-0.417403,-82731,-88240.8,-161903
54588,-0.727086,-2.02326,0.471406,-263991,16622.8,-19335.3
54589,-1.37891,2.30234,2.54936,44675.7,-110124,122556
54590,3.03931,0.340089,-0.16543,-11598.6,211781,-4666.85
54591,0.0941245,-1.75781,0.117097,-151633,28515.6,261603
54592,2.19784,-2.29278,-0.473168,-105497,-80855.9,-154854
54593,2.41531,1.37573,0.338255,104116,-188591,67274.5
54594,0.0237158,-0.694491,-1.99542,103125,-238344,85602.6
54595,0.0609189,2.03333,0.823856,230485,-78636.7,55575.3
54596,1.07369,2.45081,-0.854448,213799,-67275.8,27105.5
54597,-1.65344,2.59989,0.620392,133670,121979,-58844.8
54598,2.88142,0.460052,0.710035,-54351.1,160810,101080
54599,2.30766,0.314687,2.2847,122535,-129192,-89046.9
54600,0.539302,-3.0327,0.185949,185004,26994.4,22796.9
54601,-1.8757,0.700593,-0.00727196,96139.7,252590,-2043.19
54602,-1.63859,-1.3486,2.26142,-180446,27530.4,-100882
54603,1.91678,0.422327,-0.207368,60635,-248717,-115331
54604,-0.531243,-1.58096,-0.572822,-168889,108410,-223598
54605,1.83353,-1.79726,-1.18576,135976,170769,24419.2
54606,1.35952,2.74174,1.61738,-154403,92710.3,-29590.4
54607,-2.58643,0.490408,0.895921,74605.3,210922,24914.4
54608,-0.396714,-0.0972902,-2.93058,-111770,-169965,3312.52
54609,-1.7716,-2.08057,-0.175736,-181300,115877,38720
54610,-1.68081,-0.54066,1.35587,127175,158480,168528
54611,1.17505,-1.4211,-2.7808,-152603,40235.6,-110336
54612,0.265255,1.40556,2.13529,160290,91107.2,-137115
54613,-1.23464,0.970702,-1.13321,-86117.6,-276375,-87529.2
54614,0.122552,-2.3005,1.00717,34465,83783,214102
54615,1.94907,0.374477,2.16541,108890,118123,-130061
54616,-1.83936,1.56176,-1.60231,112364,179331,39063
54617,0.413462,-1.6826,0.499478,296895,74441.2,-37986.3
54618,2.47855,1.17691,-1.78464,71648.4,71330.3,154034
54619,2.8217,0.80332,0.592034,111147,-161147,-95232.2
54620,2.10712,-0.574674,-0.719509,147660,187363,84010.1
54621,-1.82311,-2.51051,-0.476687,-144778,45145.3,117845
54622,2.50465,-1.31844,0.821449,16577.9,91378.1,191623
54623,-3.16134,0.543449,-0.722856,-12771.5,-171708,-80688.5
54624,-1.2299,-1.77438,-1.66215,88978,121532,-162586
54625,0.497284,2.33231,0.709774,231047,-58806.1,-24334.3
54626,0.0209257,-1.13178,0.806982,-311766,82714.2,103675
54627,0.540739,2.98801,0.645802,62208.7,-49548.5,185954
54628,-0.411305,-2.72765,-0.903936,212595,-56597.7,-5676.35
54629,1.11534,-1.14293,1.86604,175955,27616.3,-142482
54630,-0.886972,1.75942,0.237147,-185015,-64392.4,-158935
54631,1.24436,-1.48525,1.49373,-156406,-145524,-62386.3
54632,2.92388,1.31983,0.0427027,81189.2,-185591,1464.69
54633,-1.50038,-0.535764,-2.33639,-152675,-89673.6,118706
54634,-1.19828,1.879,1.94201,-121753,94891.7,-146336
54635,-1.63806,1.6363,1.33829,130630,198974,-7753.49
54636,1.44453,2.99076,-0.175792,163682,-92062.1,-26330.2
54637,-1.89985,0.280432,0.379136,-23419.7,-211656,194825
54638,-2.60363,-1.77007,0.168954,105684,-167461,50454.5
54639,0.947083,-0.515297,-2.60045,174778,75942.2,55142
54640,-2.91598,1.36557,-0.731032,109396,158130,13096.7
54641,2.84671,1.00061,0.638925,115759,-157598,-76381.8
54642,-0.673836,1.32689,-2.30997,156634,-99435.4,-137635
54643,-1.22991,3.17339,-0.931581,126415,25342.1,-127854
54644,1.15245,1.62651,1.93129,177081,13620,-140628
54645,0.810618,1.89646,-1.27214,218550,-60685.6,61167.4
54646,0.247091,-2.85772,-1.3263,45668.2,89054.2,-176337
54647,-1.85837,1.47901,-1.49482,-101219,-178169,30197.3
54648,-0.532854,1.53489,-2.25878,223385,-23490.2,-56515.9
54649,2.52605,0.731449,1.78534,-96462.3,173131,40086
54650,2.03406,0.9344,0.189857,42752.5,-243389,95974.1
54651,2.75569,0.18358,0.623574,-4491.16,208220,-52458.9
54652,2.63747,-2.55717,0.167548,-104340,-140766,1548.4
54653,1.39176,-1.38424,-1.5434,101928,178670,-94062.3
54654,-2.90601,0.0514541,1.44827,72313.4,-96135.3,148227
54655,-1.86028,0.756701,1.07658,45315.9,196639,-160435
54656,-2.02702,0.442339,-1.11834,-131771,-37687.2,193341
54657,1.8535,2.49364,-0.300093,136482,-68016.9,-119351
54658,0.933773,0.610132,-1.69135,-252831,3390.59,-108298
54659,-0.982734,-1.13208,2.3631,42761,193793,116602
54660,-2.6843,1.30131,1.71688,95611.4,98202.3,125570
54661,1.69045,-1.52528,0.373413,-192139,-164866,17471.9
54662,-0.595964,1.43806,-2.66867,-126982,139143,92742.7
54663,-1.20613,1.45284,1.59256,209642,52806.4,100397
54664,-1.92598,1.03449,-1.19388,156007,117509,-144188
54665,2.31154,1.52534,0.860326,-23742.5,-88194.6,184078
54666,0.835764,1.3387,2.50179,192098,-52075.4,26986.7
54667,-2.56978,1.22883,-1.43529,-31814.1,-193966,-39858.2
54668,0.269951,-0.802705,-2.55355,189817,133109,-32007.2
54669,-1.6465,-0.901983,-2.19433,-174162,110698,77987.4
54670,-1.38059,-1.39156,-2.07417,189624,20245.6,-112340
54671,-2.11261,-1.43904,-0.66204,110464,-201576,69621
54672,-1.09585,0.170063,3.1235,-83276,-168949,-12482.5
54673,-0.749423,3.0157,-0.234184,-205754,-30058,9895.2
54674,-0.0689899,-1.45092,-1.47693,169146,-120903,175498
54675,0.977196,2.59025,0.17748,207905,-60668,80759
54676,0.964395,1.44392,-0.181615,231361,-163871,-58172.7
54677,-0.572978,-2.12993,-1.13367,-20678.9,79319.9,-225977
54678,-1.9203,0.582284,0.654898,23605.7,257618,-112520
54679,-2.11431,0.137873,1.33902,-4891.76,170584,-189973
54680,1.96877,-1.20438,0.890744,25373.4,164500,165032
54681,-0.610556,2.04715,1.11838,-50072.2,125777,-200072
54682,-2.89257,-0.615684,-1.05584,-65835,164508,85633.5
54683,1.11063,-2.40414,-1.07582,187828,71960.4,81651.1
54684,-3.05421,1.33588,1.34876,-82120.7,-19463.4,-159316
54685,-1.73004,-2.13316,1.35845,125846,-119810,-92030.6
54686,1.84776,1.26625,-1.43529,-62790.3,165181,144412
54687,1.32096,-1.57711,-0.472819,113614,39591.5,238158
54688,0.6957,3.45088,0.210128,-157445,44401.4,75636.3
54689,1.99146,-1.47677,-2.1787,-71128.6,-176927,37196.6
54690,1.91566,-1.45138,-0.64266,133321,199341,-19208.2
54691,1.02736,-1.4149,2.30781,157267,125859,23660.1
54692,0.59742,-2.57226,-1.06783,-185245,-71465.2,102753
54693,1.07259,-2.05591,0.0539643,-19029.2,49167.4,-245988
54694,-2.32422,0.375484,0.68244,77515.8,-87645.9,209193
54695,1.31765,-1.10533,-0.975334,163611,231251,-45797.2
54696,-2.67026,0.127838,-1.52458,80896,149559,-123737
54697,-2.50236,0.507541,-0.465907,-45150.1,-240568,-16607.9
54698,1.41903,0.985818,-1.10315,36336.6,152208,214976
54699,1.23114,2.27154,0.00196078,-195214,126594,837.098
54700,2.29933,-0.734765,0.551944,101193,210917,-53935.2
54701,-1.0591,3.1298,-0.913535,176063,28561.2,-55707
54702,2.24671,-1.76917,-0.0533035,-3926.31,-12424,-219207
54703,0.610136,-3.36015,-0.38774,-177830,-55094.2,1600.97
54704,1.74463,2.06553,-0.888077,25921.8,-122564,-163778
54705,-1.40113,1.0769,1.81485,3618.46,-218570,87529
54706,-1.53421,-0.014059,-2.24196,38524.3,217526,754.183
54707,2.01558,1.20671,0.0373869,86267.8,-223541,-75773.2
54708,2.97933,-1.45376,-0.224645,96044.7,167680,-34794.4
54709,2.70962,-0.083944,0.233943,-11819.1,-192213,43225.7
54710,-0.761343,0.764944,-2.20367,-218401,-103856,20572.8
54711,1.60127,-0.734506,-1.22261,-82478.8,170701,-182267
54712,2.06957,0.530087,2.20659,118769,-163460,-37039
54713,-2.5897,-0.0903955,1.20931,73411.6,117995,170346
54714,1.92688,-1.0038,-0.195899,-131881,-237867,5397.32
54715,-0.0698555,-1.41741,2.77234,203809,12056.4,25432.1
54716,-0.736977,2.605,-0.395691,205239,59178.9,-6875.28
54717,1.12456,1.38803,0.544642,-66893.9,157431,-206052
54718,-2.77931,1.26258,1.55069,-28664.4,-159058,64058.9
54719,-1.10512,-2.05721,-2.53123,172463,-15957.9,-64967.1
54720,-2.17208,-0.982457,-1.51652,93605.5,54877.9,-179342
54721,1.25935,1.23513,2.58769,185973,-47980,-68094.8
54722,-1.94202,-0.674045,-2.13026,-95376,183500,47449.8
54723,0.800353,0.5787,-2.02762,-156921,-181507,-47586.2
54724,3.63898,-0.947922,0.555119,-49238,-154399,-17917.4
54725,-1.71511,-1.56229,1.60954,-161102,154761,-37358.2
54726,-2.0245,-0.898695,-0.749497,71311.9,-101890,-218610
54727,2.59085,1.93251,0.00765674,-128894,149716,1226.57
54728,-2.2201,0.48765,0.66483,-75383.1,-40651.2,-229424
54729,-0.129284,0.868082,2.7519,115339,176296,-26997.7
54730,-0.741553,-2.02569,-0.42109,-225720,74603.6,-127618
54731,2.20259,0.666702,0.120596,-25038.4,229462,-66135.8
54732,2.19187,0.328624,-0.357751,41117.1,-245957,34661.8
54733,1.77272,-1.25471,-1.90348,-32321.8,175580,-121159
54734,0.673947,2.12544,-1.73119,-121136,142023,121148
54735,-2.4451,-0.319752,2.67231,-45618.1,167784,-17555.5
54736,1.87882,1.43941,-1.00482,63593.1,-178001,-68268.1
54737,1.655,-2.1374,-0.466927,-65969.1,-568.967,-221273
54738,-0.56817,0.203904,-2.7085,12575.2,201394,25556.5
54739,1.25902,1.59711,-0.309374,206889,-161751,39667.3
54740,1.4387,1.69404,1.66981,110373,37817.4,-176893
54741,2.33266,-0.18274,-0.869337,89904,197491,88273.6
54742,0.247993,-1.93791,0.618618,-251368,-53053.6,-91679.2
54743,-2.78713,-0.936045,0.0371969,-58914.4,206841,5232.67
54744,-1.3006,-0.357024,1.64906,5481.28,250327,57939.8
54745,-0.0621331,-2.48953,0.0149823,-27764.7,15721,-242557
54746,-3.50679,-0.208797,-0.0719802,47454.3,-145045,94603.8
54747,-0.234748,-1.91033,0.87353,-258190,22584.6,17294.7
54748,2.45886,0.115108,-0.315836,-36729,209646,-59329.3
54749,-1.338,-0.490566,-2.24654,170853,121846,-89111.8
54750,-0.491765,-2.65398,1.5139,-86797,-92275.3,-167717
54751,-1.27695,-2.32967,-1.20306,131859,26663.6,-150668
54752,-1.00197,2.24331,-0.18416,205862,114880,-16494.8
54753,1.85713,1.84585,1.1969,-66632.1,-94795.5,193051
54754,2.32568,0.845091,-0.0357752,-126399,203063,39204.8
54755,-1.31349,2.58705,0.393299,-183326,-96169.3,-15672.9
54756,-2.23461,0.230951,1.00694,-91694.1,-225860,-29637.7
54757,2.0073,0.702285,0.563387,111113,-219533,-54579.9
54758,-1.24244,-2.12771,0.155165,190104,-103421,-111199
54759,-1.5485,1.43227,2.15594,174017,86547.3,22045
54760,0.632927,-1.01633,2.50875,148232,-96142.1,-120286
54761,-3.0813,-1.94364,-0.332788,91555.1,-151686,3536.27
54762,-2.75194,-0.423347,0.994907,-26811,-183024,-119742
54763,-2.89537,-0.316237,-1.22543,28308.8,112187,-167229
54764,2.4894,-1.10848,0.795321,-51703.7,-203161,25233.1
54765,2.90971,0.614077,0.834488,36493.6,-199470,-54190.8
54766,0.495011,-0.252707,2.57912,-37968.6,-210038,-17874.2
54767,2.08074,-1.80943,1.3326,122101,33472.1,-145450
54768,0.0969129,3.2353,1.7386,135267,16330.2,-60915.4
54769,-1.044,-1.12201,1.02089,231346,-133230,133834
54770,-0.954835,-0.691579,1.95201,238777,-42548.3,53723
54771,1.60978,2.05406,-0.0738499,157743,-97226.8,-84518
54772,1.71637,-0.397138,1.37803,73872.4,234881,-65355.1
54773,-0.926466,0.762377,2.40495,-46520.6,-225378,46607.6
54774,-1.11681,2.28729,1.28873,-131882,-142949,119616
54775,1.15592,2.17108,1.405,198265,-67029.7,-71700.7
54776,0.29641,-2.42513,1.8663,-110923,83682.4,148352
54777,-0.902638,0.461568,2.95589,-175821,-101178,-23051.9
54778,1.61972,-1.39759,-0.0340484,13391.9,39816.5,-267175
54779,-2.63622,2.03575,-0.226952,-64924.6,-85955.9,-158006
54780,2.47286,-0.997497,-1.83553,-141153,-20966.7,-116383
54781,3.63788,0.827622,-0.069008,13907.8,166774,12705.5
54782,2.0743,-2.03584,-2.07919,-44603.8,-191599,45590
54783,-0.632482,0.0962692,2.11217,-238897,78068.2,-75253.7
54784,0.620032,2.77687,0.0177359,110706,-33391.2,167491
54785,0.503215,-2.87309,-1.06611,-179600,-15624.6,-71834.7
54786,-0.587565,2.04024,0.401715,166074,99494.4,-176723
54787,0.148663,-1.8097,-2.25477,67373.8,-153075,119288
54788,-0.256248,-2.28811,-1.15294,-70771.3,103936,-208178
54789,2.31123,-1.48113,-0.694051,108765,193628,-25469.9
54790,1.58709,-0.849449,-0.291665,147055,235305,95663.4
54791,1.4398,-2.69732,0.20313,181035,105825,-975.292
54792,2.24926,1.11263,-1.42575,-2894.1,-152976,-159363
54793,0.504469,1.10832,-2.36359,181597,-102730,46845.7
54794,-1.31797,1.82943,0.793708,-168979,-168772,38519
54795,-1.20841,-2.71028,-0.0574865,-187264,95083,34846.6
54796,-0.571292,0.37872,1.83096,-67929.3,267042,-58416.6
54797,-3.24201,0.335131,0.0908855,32228,194695,23843.9
54798,2.45488,1.00627,-0.695301,-22774.3,206904,52295
54799,-1.27634,-1.72141,-0.100697,-205359,114539,110221
54800,-0.435753,-0.617637,-2.4392,-5299.8,-212307,86131
54801,0.484733,-1.86577,0.149454,270672,68179.5,-10878
54802,-0.630794,0.730842,2.0957,-240931,10030.9,-70736.2
54803,2.54583,0.741102,-1.03952,-94011.9,112862,-160558
54804,0.858809,0.603834,-1.46774,103784,231913,153623
54805,-1.06695,-1.16611,-1.4021,215734,-164731,-30074.5
54806,-2.55308,0.303831,-0.933695,-41122.9,-207923,58691.8
54807,-0.982259,-0.6464,1.92182,-218869,8465.53,-101330
54808,2.84424,-1.11982,-0.0781846,82886.4,183410,22010.5
54809,1.1941,-0.591394,1.57015,116570,-173195,-186656
54810,0.583942,-1.24622,-2.80861,-81805.8,-181935,-49663.9
54811,1.19942,-2.70875,0.0283223,193703,46816.5,-92604.7
54812,-1.89252,-2.32144,-0.685034,-164285,132480,-3083.65
54813,1.95475,0.736055,2.41957,97970.7,-170710,-39448.2
54814,-1.73377,2.36423,-0.385093,166482,109441,-64396.1
54815,0.666004,-2.54896,1.47979,-206238,-48768.5,-33001.6
54816,2.272,-1.18224,0.575273,140963,158292,-78028.4
54817,1.63012,-1.05471,-0.686695,4434.58,206045,-185377
54818,-2.17075,1.25769,-0.385941,-46046.4,-240717,9400.35
54819,-0.0102658,1.91611,-1.75268,-156691,114810,133347
54820,-1.22842,-0.352511,-2.42337,126974,178891,-48511.4
54821,1.69222,-1.03775,-0.222754,121679,221683,12818.5
54822,0.918798,-1.15071,-2.07952,-142074,-171383,70560.4
54823,-0.0977666,1.74376,-2.64282,-18536.4,173831,101455
54824,1.42665,-1.11777,1.61251,129760,-96728.5,-201836
54825,-1.57572,-0.685595,1.26163,8165.8,-222097,-135011
54826,-0.465867,-1.69317,-0.658682,-275877,13872.4,-84632.8
54827,-1.17675,-0.54774,-1.97974,-228375,-89419.1,56061.4
54828,-0.0230353,-2.47551,0.957538,220656,25807.1,49872
54829,2.03689,0.243115,1.72648,79723.4,156350,-99033.5
54830,-0.707948,1.60757,-0.142529,262110,115111,-1548.34
54831,-1.46603,-2.07741,-0.614406,-149543,141565,-96173
54832,-1.15007,-0.997471,-1.50971,-5816.41,224604,-126058
54833,0.996915,2.30943,2.40131,-86337.7,144214,-75763.6
54834,0.380737,0.922592,-2.56601,195518,68686.3,29976.9
54835,-1.75245,-1.56417,-2.29672,33725.8,150880,-102888
54836,-0.615533,3.05696,0.0209937,-182298,-92626,-38792.4
54837,-0.0511913,-2.37875,1.85897,-194341,-33391.1,-56259.3
54838,0.500054,2.35544,0.61566,-225354,66919.4,63098.1
54839,-0.0666371,-2.41664,0.404555,248614,-61347.9,14727.1
54840,2.60469,0.754268,-0.133979,48341.5,-209907,17357.3
54841,1.20205,0.308837,-2.9335,-161620,108137,-52006.3
54842,-1.60002,2.37436,-0.0631949,179703,128635,-23579.4
54843,0.991219,-1.2168,3.14386,-138620,-118306,-2549.77
54844,1.40034,-0.537945,-2.20144,-142086,161582,-76080.9
54845,-1.07849,2.2431,1.18332,23209.8,-133449,170274
54846,1.08011,0.921597,2.071,53255.3,225164,-57038.1
54847,1.29616,-0.39915,2.20835,-161480,156819,62803.3
54848,0.382384,3.08316,0.384814,-200269,9396.07,19925.1
54849,-0.0658677,3.32381,0.31175,192035,-9269.42,25220.3
54850,0.811577,1.4495,0.120245,245211,-161459,-55267.5
54851,-0.931209,0.195617,-2.34294,148814,168687,-58438.4
54852,1.16838,-1.15228,2.45539,141304,-86394.1,-115603
54853,2.6179,-0.525804,-0.00755216,76664.2,209061,-1352.38
54854,-2.80554,0.438423,0.236504,-2078.45,221464,-28541.8
54855,-1.99897,-0.618409,0.0736733,-96075.3,243788,21949.7
54856,0.345425,0.252069,-3.14012,2883.11,-199748,-44809.1
54857,0.097287,3.20413,-0.389426,183649,-28114.3,17754.6
54858,1.48673,0.354916,2.21259,159959,-119407,-54120.2
54859,-1.43129,-1.08091,2.22243,-143389,146177,2645.24
54860,2.40648,-0.909594,-0.266316,-57937.5,-196855,-95162.5
